date,Appliances,lights,T1,T2,T3,T4,T5,T6,T7,T8,T9,RH_1,RH_2,RH_3,RH_4,RH_5,RH_6,RH_7,RH_8,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,hour,day_of_week,dow_num,is_weekend,date_only,month
2016-01-30 05:30:00,40,0,19.1,18.39,19.89,16.5,16.7,8.89,16.8288888888889,18.4755555555556,16.39,44.29,44.1266666666667,44.9,46.6633333333333,51.71,91.565,42.7,53.9877777777778,49.0,8.599999999999998,755.7999999999998,91.0,11.5,43.0,7.15,37.62772519839928,37.62772519839928,5,Saturday,5,True,2016-01-30,January
2016-01-30 05:40:00,50,0,19.1,18.39,19.89,16.5,16.7,8.83,16.8288888888889,18.5,16.39,44.4,44.2,44.9,46.7,51.745,92.99666666666668,42.735,54.26333333333329,49.03,8.56666666666667,755.7,92.0,11.3333333333333,44.0,7.26666666666667,17.031539336312562,17.031539336312562,5,Saturday,5,True,2016-01-30,January
2016-01-30 05:50:00,30,0,19.066666666666695,18.3566666666667,20.0,16.5,16.7,8.66,16.8177777777778,18.5,16.39,44.4666666666667,44.23,44.933333333333294,46.7,51.755,95.09333333333329,42.76,54.41666666666671,49.09,8.53333333333333,755.6,93.0,11.1666666666667,45.0,7.383333333333329,48.00516669638455,48.00516669638455,5,Saturday,5,True,2016-01-30,January
2016-01-30 06:00:00,40,0,19.0,18.29,20.0,16.5,16.7,8.599999999999998,16.8622222222222,18.5,16.39,44.4,44.29,45.0,46.79,51.765,96.3,42.8205555555556,54.5227777777778,49.09,8.5,755.5,94.0,11.0,46.0,7.5,31.427046563476324,31.427046563476324,6,Saturday,5,True,2016-01-30,January
2016-01-30 06:10:00,40,0,19.0,18.29,20.0,16.5,16.7,8.56666666666667,16.8122222222222,18.5,16.39,44.433333333333294,44.3266666666667,45.0,46.79,51.77,97.5,42.8266666666667,54.59,49.09,8.46666666666667,755.366666666667,94.0,11.0,42.5,7.483333333333332,42.26565982680768,42.26565982680768,6,Saturday,5,True,2016-01-30,January
2016-01-30 06:20:00,50,0,19.0,18.29,20.0,16.5,16.7,8.5,16.8788888888889,18.5,16.39,44.5,44.4,45.0,46.79,51.76,98.23333333333329,42.95,54.59,49.2,8.43333333333333,755.233333333333,94.0,11.0,39.0,7.46666666666667,6.114181329030544,6.114181329030544,6,Saturday,5,True,2016-01-30,January
2016-01-30 06:30:00,40,0,19.0,18.29,20.0,16.5,16.7,8.39,16.8566666666667,18.5,16.39,44.59,44.5,45.0,46.8975,51.78,99.0666666666667,42.9666666666667,54.6144444444444,49.2,8.4,755.1,94.0,11.0,35.5,7.45,27.785366575699296,27.785366575699296,6,Saturday,5,True,2016-01-30,January
2016-01-30 06:40:00,50,0,19.0,18.29,20.0,16.5,16.7,8.39,16.8177777777778,18.5,16.39,44.59,44.56,45.0,47.0,51.79,99.59333333333329,42.95,54.59,49.23,8.36666666666667,754.966666666667,94.0,11.0,32.0,7.43333333333333,38.821290142368525,38.821290142368525,6,Saturday,5,True,2016-01-30,January
2016-01-30 06:50:00,30,0,18.963333333333296,18.2,20.0,16.5,16.7,8.3,16.8622222222222,18.5,16.39,44.7,44.53,45.0,47.0,51.79,99.9,43.0094444444444,54.56,49.29,8.33333333333333,754.8333333333329,94.0,11.0,28.5,7.416666666666669,12.968968669883907,12.968968669883907,6,Saturday,5,True,2016-01-30,January
2016-01-30 07:00:00,20,0,18.89,18.2,20.0,16.5,16.7,8.3,16.8511111111111,18.4694444444444,16.4266666666667,44.76,44.59,45.0,47.0,51.79,99.9,43.055,54.5072222222222,49.36,8.3,754.7,94.0,11.0,25.0,7.4,24.94901844765991,24.94901844765991,7,Saturday,5,True,2016-01-30,January
2016-01-30 07:10:00,20,0,18.89,18.2,20.0,16.5,16.7,8.3,16.84,18.4266666666667,16.4175,44.79,44.6266666666667,45.0,47.03,51.8022222222222,99.9,43.045,54.51333333333329,49.425,8.33333333333333,754.6333333333331,93.5,11.1666666666667,24.8333333333333,7.349999999999999,29.2208373430185,29.2208373430185,7,Saturday,5,True,2016-01-30,January
2016-01-30 07:20:00,20,0,18.89,18.2,20.0,16.5,16.7,8.3,16.8566666666667,18.4205555555556,16.39,44.79,44.7,45.0,47.09,51.8877777777778,99.9,43.06,54.525,49.4,8.36666666666667,754.5666666666668,93.0,11.3333333333333,24.666666666666696,7.3,24.23765206476673,24.23765206476673,7,Saturday,5,True,2016-01-30,January
2016-01-30 07:30:00,40,0,18.89,18.2,19.89,16.5,16.7,8.3,16.8455555555556,18.4205555555556,16.39,44.9,44.745,45.09,47.09,51.8816666666667,99.9,43.05,54.525,49.4,8.4,754.5,92.5,11.5,24.5,7.25,30.42699280194938,30.42699280194938,7,Saturday,5,True,2016-01-30,January
2016-01-30 07:40:00,40,0,18.89,18.1,19.89,16.4266666666667,16.7,8.3,16.8511111111111,18.39,16.39,44.9666666666667,44.8266666666667,45.1266666666667,47.03,51.9,99.9,43.055,54.535,49.4666666666667,8.43333333333333,754.4333333333329,92.0,11.6666666666667,24.3333333333333,7.2,1.04316322831437,1.04316322831437,7,Saturday,5,True,2016-01-30,January
2016-01-30 07:50:00,50,0,18.8566666666667,18.1,19.89,16.5,16.7,8.22666666666667,16.8511111111111,18.39,16.4266666666667,44.9666666666667,44.9,45.2,47.2,51.9,99.9,43.1238888888889,54.598333333333294,49.53,8.46666666666667,754.366666666667,91.5,11.8333333333333,24.166666666666696,7.15,19.139992154669017,19.139992154669017,7,Saturday,5,True,2016-01-30,January
2016-01-30 08:00:00,50,0,18.79,18.1,19.89,16.5,16.7,8.22666666666667,16.8733333333333,18.39,16.4266666666667,44.9,44.9,45.29,47.2,51.9,99.9,43.1266666666667,54.7,49.53,8.5,754.2999999999998,91.0,12.0,24.0,7.1,19.080995547119528,19.080995547119528,8,Saturday,5,True,2016-01-30,January
2016-01-30 08:10:00,40,0,18.79,18.1,19.89,16.4266666666667,16.7,8.3,16.8288888888889,18.39,16.5,45.0,44.9666666666667,45.29,47.1266666666667,51.9,99.9,43.1083333333333,54.7,49.59,8.51666666666667,754.15,90.6666666666667,12.0,26.666666666666696,7.06666666666667,3.3703648019582038,3.3703648019582038,8,Saturday,5,True,2016-01-30,January
2016-01-30 08:20:00,40,10,18.79,18.1,20.0,16.5,16.7,8.3,16.8566666666667,18.3622222222222,16.5,45.0,45.0,45.26,47.26,51.9277777777778,99.9,43.088333333333296,54.725,49.59,8.53333333333333,754.0,90.3333333333333,12.0,29.3333333333333,7.03333333333333,14.46132006822154,14.46132006822154,8,Saturday,5,True,2016-01-30,January
2016-01-30 08:30:00,60,0,18.79,18.033333333333296,19.9266666666667,16.5,16.7,8.22666666666667,16.8066666666667,18.3122222222222,16.5,45.2266666666667,45.0,45.2,47.29,51.9722222222222,99.9,43.0761111111111,54.765,49.7,8.55,753.85,90.0,12.0,32.0,7.0,38.237145310267806,38.237145310267806,8,Saturday,5,True,2016-01-30,January
2016-01-30 08:40:00,50,0,18.79,18.1,19.8566666666667,16.5,16.7,8.3,16.8122222222222,18.3344444444444,16.5,45.56,45.1266666666667,44.9,47.29,51.9111111111111,99.9,43.2077777777778,54.71,49.7,8.56666666666667,753.7,89.6666666666667,12.0,34.66666666666669,6.96666666666667,40.079238114412874,40.079238114412874,8,Saturday,5,True,2016-01-30,January
2016-01-30 08:50:00,40,10,18.79,18.1,19.79,16.4633333333333,16.7,8.3,16.79,18.3122222222222,16.5,45.8266666666667,45.26,44.6266666666667,47.26,51.9,99.9,43.3055555555556,54.68166666666671,49.7,8.58333333333333,753.5499999999998,89.3333333333333,12.0,37.33333333333329,6.93333333333333,10.201562324073164,10.201562324073164,8,Saturday,5,True,2016-01-30,January
2016-01-30 09:00:00,50,0,18.79,18.066666666666695,19.7,16.39,16.7,8.3,16.79,18.29,16.4266666666667,46.025,45.29,44.5,47.2,51.9,99.9,43.4155555555556,54.565,49.5666666666667,8.599999999999998,753.4,89.0,12.0,40.0,6.9,45.89300361694768,45.89300361694768,9,Saturday,5,True,2016-01-30,January
2016-01-30 09:10:00,50,0,18.79,18.066666666666695,19.7,16.4633333333333,16.7,8.359999999999998,16.79,18.29,16.4266666666667,46.2,45.363333333333294,44.5,47.29,51.9,99.9,43.505,54.4327777777778,49.5,8.58333333333333,753.2999999999998,89.5,11.8333333333333,36.66666666666669,6.95,5.108053400181234,5.108053400181234,9,Saturday,5,True,2016-01-30,January
2016-01-30 09:20:00,40,0,18.823333333333295,18.1333333333333,19.6,16.39,16.7,8.39,16.79,18.29,16.4266666666667,46.2,45.59,44.433333333333294,47.29,51.9,99.9,43.58,54.3022222222222,49.36,8.56666666666667,753.2,90.0,11.6666666666667,33.3333333333333,7.0,44.54423004062846,44.54423004062846,9,Saturday,5,True,2016-01-30,January
2016-01-30 09:30:00,30,0,18.89,18.2,19.6,16.445,16.7,8.39,16.79,18.29,16.4633333333333,46.2,45.53,44.433333333333294,47.4,51.9,99.9,43.6083333333333,54.215,49.33333333333329,8.55,753.1,90.5,11.5,30.0,7.05,25.671561469789594,25.671561469789594,9,Saturday,5,True,2016-01-30,January
2016-01-30 09:40:00,30,0,18.89,18.323333333333295,19.6,16.4633333333333,16.7,8.39,16.79,18.29,16.39,46.1633333333333,45.4666666666667,44.4,47.4666666666667,51.9,99.9,43.7,54.215,49.1266666666667,8.53333333333333,753.0,91.0,11.3333333333333,26.666666666666696,7.1,6.639088084921241,6.639088084921241,9,Saturday,5,True,2016-01-30,January
2016-01-30 09:50:00,60,0,18.89,18.39,19.6,16.4633333333333,16.7,8.46333333333333,16.79,18.29,16.39,46.09,45.4,44.4,47.5266666666667,51.9,99.9,43.725,54.2861111111111,49.09,8.51666666666667,752.9,91.5,11.1666666666667,23.3333333333333,7.15,16.89911591820419,16.89911591820419,9,Saturday,5,True,2016-01-30,January
2016-01-30 10:00:00,50,0,19.0,18.533333333333296,19.6,16.39,16.7,8.5,16.79,18.29,16.39,46.09,45.363333333333294,44.5,47.5,51.9,99.9,43.74,54.3877777777778,49.03,8.5,752.7999999999998,92.0,11.0,20.0,7.2,10.650017764419315,10.650017764419315,10,Saturday,5,True,2016-01-30,January
2016-01-30 10:10:00,40,0,19.0,18.6666666666667,19.6,16.39,16.7,8.42666666666667,16.79,18.275,16.39,46.09,45.363333333333294,44.5,47.5,51.9111111111111,99.9,43.77,54.4,48.95,8.5,752.7,92.0,11.0,27.5,7.2,41.43510920694098,41.43510920694098,10,Saturday,5,True,2016-01-30,January
2016-01-30 10:20:00,40,0,19.033333333333296,18.73,19.6,16.39,16.8705555555556,8.39,16.79,18.235,16.39,46.1266666666667,45.26,44.53,47.53,52.7738888888889,99.9,43.8205555555556,54.4388888888889,48.933333333333294,8.5,752.6,92.0,11.0,35.0,7.2,23.216718959156424,23.216718959156424,10,Saturday,5,True,2016-01-30,January
2016-01-30 10:30:00,100,0,19.1,18.8566666666667,19.6666666666667,16.39,17.7155555555556,8.39,16.79,18.24,16.4633333333333,46.2,45.2,44.6633333333333,47.59,71.8172222222222,99.9,43.9,54.39,49.06,8.5,752.5,92.0,11.0,42.5,7.2,16.812674037646502,16.812674037646502,10,Saturday,5,True,2016-01-30,January
2016-01-30 10:40:00,60,0,19.23,19.0,19.7,16.39,18.0094444444444,8.46333333333333,16.79,18.265,16.4633333333333,46.1266666666667,45.045,44.7,47.59,76.2538888888889,99.9,43.95,54.4111111111111,48.93,8.5,752.4,92.0,11.0,50.0,7.2,7.232517935335635,7.232517935335635,10,Saturday,5,True,2016-01-30,January
2016-01-30 10:50:00,50,0,19.3566666666667,19.2,19.79,16.39,18.0544444444444,8.46333333333333,16.79,18.255,16.39,46.33333333333329,45.1566666666667,44.7,47.59,69.8705555555556,99.9,44.0,54.4611111111111,48.79,8.5,752.2999999999998,92.0,11.0,57.5,7.2,43.40355215827003,43.40355215827003,10,Saturday,5,True,2016-01-30,January
2016-01-30 11:00:00,40,0,19.4266666666667,19.26,19.8566666666667,16.39,18.1888888888889,8.5,16.79,18.24,16.39,46.53,45.363333333333294,44.76,47.6266666666667,63.81222222222221,99.9,44.045,54.4444444444444,48.79,8.5,752.2,92.0,11.0,65.0,7.2,2.716131438501179,2.716131438501179,11,Saturday,5,True,2016-01-30,January
2016-01-30 11:10:00,50,0,19.566666666666695,19.323333333333295,19.89,16.39,18.2,8.42666666666667,16.79,18.25,16.39,46.6633333333333,45.4,44.79,47.7,58.3916666666667,99.9,44.09,54.44333333333329,48.79,8.51666666666667,752.1333333333331,92.0,11.0,63.83333333333329,7.233333333333332,30.69415423087776,30.69415423087776,11,Saturday,5,True,2016-01-30,January
2016-01-30 11:20:00,40,0,19.6333333333333,19.39,19.89,16.39,18.2,8.5,16.79,18.24,16.39,46.8266666666667,45.4666666666667,44.79,47.7,56.0161111111111,99.9,44.1205555555556,54.3911111111111,48.79,8.53333333333333,752.0666666666668,92.0,11.0,62.66666666666669,7.26666666666667,39.281515241600566,39.281515241600566,11,Saturday,5,True,2016-01-30,January
2016-01-30 11:30:00,50,0,19.7,19.5,19.9266666666667,16.39,18.215,8.5,16.7955555555556,18.215,16.39,46.9,45.56,44.933333333333294,47.76,54.4388888888889,99.9,44.2611111111111,54.40333333333329,48.863333333333294,8.55,752.0,92.0,11.0,61.5,7.3,28.97233272669837,28.97233272669837,11,Saturday,5,True,2016-01-30,January
2016-01-30 11:40:00,180,10,19.79,19.5,19.9266666666667,16.4266666666667,18.28,8.5,16.8233333333333,18.225,16.39,46.76,45.42,45.0,47.9266666666667,53.4772222222222,99.9,44.3266666666667,54.6311111111111,48.9666666666667,8.56666666666667,751.9333333333329,92.0,11.0,60.33333333333329,7.3333333333333295,26.35847406927496,26.35847406927496,11,Saturday,5,True,2016-01-30,January
2016-01-30 11:50:00,100,10,19.79,19.5,20.0,16.5,18.29,8.599999999999998,16.8233333333333,18.29,16.4633333333333,47.033333333333296,45.29,45.03,48.26,52.7461111111111,99.9,44.3911111111111,54.9383333333333,48.9666666666667,8.58333333333333,751.866666666667,92.0,11.0,59.16666666666669,7.366666666666669,20.525670680217445,20.525670680217445,11,Saturday,5,True,2016-01-30,January
2016-01-30 12:00:00,80,0,19.823333333333295,19.5,19.9266666666667,16.5,19.7572222222222,8.599999999999998,16.8066666666667,18.29,16.4633333333333,47.53,45.363333333333294,45.09,48.363333333333294,79.43833333333329,99.9,44.433333333333294,54.7572222222222,48.93,8.599999999999998,751.7999999999998,92.0,11.0,58.0,7.4,36.52615792816505,36.52615792816505,12,Saturday,5,True,2016-01-30,January
2016-01-30 12:10:00,200,10,19.89,19.5,20.0,16.5,20.296111111111095,8.56666666666667,16.8455555555556,18.3066666666667,16.39,47.4725,45.4,45.2,48.29,84.5833333333333,99.9,44.4811111111111,55.1672222222222,48.79,8.3,751.966666666667,91.3333333333333,10.6666666666667,51.83333333333329,7.0,44.180003029759966,44.180003029759966,12,Saturday,5,True,2016-01-30,January
2016-01-30 12:20:00,80,10,19.89,19.5,20.0,16.5,19.5805555555556,8.42666666666667,16.84,18.39,16.39,47.83333333333329,45.3266666666667,45.2,48.4,87.4294444444444,99.9,44.4377777777778,55.5783333333333,48.79,8.0,752.1333333333331,90.6666666666667,10.3333333333333,45.66666666666669,6.6,5.7237527682445934,5.7237527682445934,12,Saturday,5,True,2016-01-30,January
2016-01-30 12:30:00,70,0,20.0,19.6,20.1,16.5,19.213333333333296,8.359999999999998,16.8566666666667,18.4872222222222,16.39,47.7666666666667,45.29,45.4,48.3175,88.0722222222222,99.9,44.4244444444444,55.63,48.79,7.7,752.2999999999998,90.0,10.0,39.5,6.2,16.20738720521331,16.20738720521331,12,Saturday,5,True,2016-01-30,January
2016-01-30 12:40:00,80,0,20.0,19.6,20.033333333333296,16.5,18.9438888888889,8.099999999999998,16.89,18.616666666666696,16.39,47.2266666666667,45.29,45.3266666666667,48.29,87.75777777777779,99.9,44.3311111111111,55.3661111111111,48.76,7.4,752.466666666667,89.3333333333333,9.66666666666667,33.3333333333333,5.8,18.33785066846758,18.33785066846758,12,Saturday,5,True,2016-01-30,January
2016-01-30 12:50:00,70,0,20.0,19.6,19.963333333333296,16.5,18.745,7.36333333333333,16.8788888888889,18.715,16.39,46.83333333333329,45.363333333333294,45.2,48.2,87.2716666666667,99.9,44.0305555555556,54.9677777777778,48.7,7.1,752.6333333333331,88.6666666666667,9.33333333333333,27.166666666666696,5.4,12.6974283833988,12.6974283833988,12,Saturday,5,True,2016-01-30,January
2016-01-30 13:00:00,90,0,20.0,19.6,19.89,16.5,18.6277777777778,6.89666666666667,16.8066666666667,18.79,16.39,46.5666666666667,45.29,45.2,48.1266666666667,86.8316666666667,99.9,43.725,54.4466666666667,48.56,6.8,752.7999999999998,88.0,9.0,21.0,5.0,6.037471396848559,6.037471396848559,13,Saturday,5,True,2016-01-30,January
2016-01-30 13:10:00,220,0,20.0,19.5,19.89,16.5,18.5833333333333,6.65666666666667,16.8122222222222,18.851111111111095,16.39,46.223333333333294,45.1633333333333,45.2,48.06,86.25055555555558,99.9,43.4616666666667,54.0305555555556,48.433333333333294,6.73333333333333,752.6666666666669,88.3333333333333,8.16666666666667,24.166666666666696,4.98333333333333,29.148375312797725,29.148375312797725,13,Saturday,5,True,2016-01-30,January
2016-01-30 13:20:00,430,10,20.0,19.5,19.89,16.5,18.511111111111095,6.53,16.79,18.89,16.39,46.03,45.09,45.2,48.06,86.0861111111111,99.9,43.2144444444444,53.5944444444444,48.2,6.66666666666667,752.533333333333,88.6666666666667,7.3333333333333295,27.3333333333333,4.96666666666667,10.171743738465011,10.171743738465011,13,Saturday,5,True,2016-01-30,January
2016-01-30 13:30:00,400,0,20.0,19.5,19.89,16.9566666666667,18.445,6.46666666666667,16.8122222222222,18.9816666666667,16.39,45.7966666666667,44.723333333333294,45.2,48.9233333333333,85.8616666666667,99.9,43.0994444444444,53.1594444444444,47.9666666666667,6.6,752.4,89.0,6.5,30.5,4.95,28.987615928053852,28.987615928053852,13,Saturday,5,True,2016-01-30,January
2016-01-30 13:40:00,410,10,20.0,19.5,19.89,17.6233333333333,18.3288888888889,6.4,16.8066666666667,19.0722222222222,16.39,45.463333333333296,44.53,45.095,48.1966666666667,84.98722222222221,99.9,42.9666666666667,52.8277777777778,47.8266666666667,6.53333333333333,752.266666666667,89.3333333333333,5.66666666666667,33.66666666666669,4.93333333333333,29.532397014554586,29.532397014554586,13,Saturday,5,True,2016-01-30,January
2016-01-30 13:50:00,420,10,19.9266666666667,19.5,19.89,18.366666666666696,18.275,6.4,16.8011111111111,19.116666666666696,16.39,45.29,44.363333333333294,45.06,47.2333333333333,83.64777777777779,99.9,42.8138888888889,52.6083333333333,47.6633333333333,6.46666666666667,752.1333333333331,89.6666666666667,4.8333333333333295,36.83333333333329,4.91666666666667,48.859333177097135,48.859333177097135,13,Saturday,5,True,2016-01-30,January
2016-01-30 14:00:00,420,0,20.0,19.5,19.9266666666667,18.9,18.21,6.46666666666667,16.8066666666667,19.2,16.39,45.1566666666667,44.24,45.2566666666667,46.6333333333333,81.92777777777779,99.9,42.79,52.4822222222222,47.59,6.4,752.0,90.0,4.0,40.0,4.9,10.376909235492349,10.376909235492349,14,Saturday,5,True,2016-01-30,January
2016-01-30 14:10:00,140,10,20.0,19.566666666666695,20.0,19.2633333333333,18.15,6.545,16.8122222222222,19.255,16.39,45.0,44.03,45.863333333333294,46.223333333333294,79.9411111111111,99.9,42.8144444444444,52.4383333333333,47.4666666666667,6.41666666666667,751.95,90.8333333333333,4.16666666666667,38.16666666666669,5.03333333333333,12.137300963513551,12.137300963513551,14,Saturday,5,True,2016-01-30,January
2016-01-30 14:20:00,130,0,20.066666666666695,19.6333333333333,20.1,19.463333333333296,18.0944444444444,6.59,16.8122222222222,19.34,16.39,45.4666666666667,43.933333333333294,46.1633333333333,45.963333333333296,78.2638888888889,99.9,42.77,52.2772222222222,47.4,6.43333333333333,751.9,91.6666666666667,4.3333333333333295,36.33333333333329,5.16666666666667,8.012322313152254,8.012322313152254,14,Saturday,5,True,2016-01-30,January
2016-01-30 14:30:00,130,0,20.1,19.76,20.033333333333296,19.463333333333296,18.033333333333296,6.59,16.8122222222222,19.39,16.39,45.29,43.933333333333294,45.963333333333296,46.1266666666667,77.515,99.9,42.8144444444444,52.0933333333333,47.29,6.45,751.85,92.5,4.5,34.5,5.3,39.45843507535756,39.45843507535756,14,Saturday,5,True,2016-01-30,January
2016-01-30 14:40:00,440,0,20.1666666666667,19.89,20.066666666666695,19.323333333333295,17.9816666666667,6.6233333333333295,16.8066666666667,19.445,16.39,45.23,43.9,45.7966666666667,46.26,75.74555555555558,99.9,42.808333333333294,52.0,47.29,6.46666666666667,751.7999999999998,93.3333333333333,4.66666666666667,32.66666666666669,5.43333333333333,4.7873820760287344,4.7873820760287344,14,Saturday,5,True,2016-01-30,January
2016-01-30 14:50:00,320,0,20.29,19.963333333333296,20.0,19.3,17.8622222222222,6.763333333333329,16.8066666666667,19.5166666666667,16.3233333333333,45.06,43.7666666666667,45.59,46.5,72.81166666666668,99.9,42.863333333333294,51.87,47.29,6.48333333333333,751.75,94.1666666666667,4.8333333333333295,30.8333333333333,5.56666666666667,22.8145124274306,22.8145124274306,14,Saturday,5,True,2016-01-30,January
2016-01-30 15:00:00,400,0,20.3566666666667,20.1,20.033333333333296,19.76,17.8122222222222,6.8,16.8011111111111,19.6,16.3233333333333,45.06,43.76,45.59,46.4266666666667,70.3344444444444,99.9,42.8755555555556,51.4194444444444,47.23,6.5,751.7,95.0,5.0,29.0,5.7,3.787724359426648,3.787724359426648,15,Saturday,5,True,2016-01-30,January
2016-01-30 15:10:00,230,0,20.4266666666667,20.1666666666667,20.1,19.8566666666667,17.79,6.86666666666667,16.79,19.6388888888889,16.29,45.0,43.6266666666667,45.53,46.03,68.3038888888889,99.9,42.8327777777778,51.215,47.2,6.46666666666667,751.8166666666668,92.8333333333333,5.16666666666667,30.8333333333333,5.3333333333333295,46.87748965807259,46.87748965807259,15,Saturday,5,True,2016-01-30,January
2016-01-30 15:20:00,130,10,20.575,20.29,20.1,19.73,17.79,6.9,16.8233333333333,19.71,16.3566666666667,44.8975,43.7,45.223333333333294,46.09,66.7966666666667,99.9,42.8266666666667,51.2,47.2,6.43333333333333,751.9333333333329,90.6666666666667,5.3333333333333295,32.66666666666669,4.96666666666667,9.705526835750787,9.705526835750787,15,Saturday,5,True,2016-01-30,January
2016-01-30 15:30:00,100,0,20.6666666666667,20.3566666666667,20.1666666666667,19.53,17.79,6.8333333333333295,16.8177777777778,19.785,16.3566666666667,44.863333333333294,43.6266666666667,45.03,45.863333333333294,65.5794444444444,99.9,42.7472222222222,51.0933333333333,47.2,6.4,752.0499999999998,88.5,5.5,34.5,4.6,35.728940670378506,35.728940670378506,15,Saturday,5,True,2016-01-30,January
2016-01-30 15:40:00,100,0,20.7,20.39,20.1,19.315,17.77,6.56,16.8566666666667,19.775,16.3566666666667,44.9,43.363333333333294,45.0,45.745,64.5394444444444,99.9,42.6105555555556,50.9722222222222,47.1266666666667,6.36666666666667,752.1666666666669,86.3333333333333,5.66666666666667,36.33333333333329,4.23333333333333,47.78953457716853,47.78953457716853,15,Saturday,5,True,2016-01-30,January
2016-01-30 15:50:00,110,0,20.76,20.463333333333296,20.1666666666667,19.23,17.725,6.36666666666667,16.8788888888889,19.785,16.39,44.5,43.29,45.0,45.79,63.6827777777778,99.9,42.3983333333333,50.7872222222222,47.06,6.3333333333333295,752.283333333333,84.1666666666667,5.8333333333333295,38.16666666666669,3.86666666666667,37.09290354745463,37.09290354745463,15,Saturday,5,True,2016-01-30,January
2016-01-30 16:00:00,110,0,20.79,20.5,20.2,19.1,17.7,6.15666666666667,16.8733333333333,19.79,16.39,44.223333333333294,43.06,44.79,45.56,62.84,99.9,42.113333333333294,50.5294444444444,47.0,6.3,752.4,82.0,6.0,40.0,3.5,12.801513506565245,12.801513506565245,16,Saturday,5,True,2016-01-30,January
2016-01-30 16:10:00,120,0,20.8566666666667,20.5,20.2,19.033333333333296,17.7,6.03,16.8844444444444,19.823333333333295,16.29,44.09,42.933333333333294,44.73,45.3,62.11,99.9,41.91,50.2622222222222,46.863333333333294,6.25,752.4166666666669,81.6666666666667,6.0,40.0,3.36666666666667,30.626613507047292,30.626613507047292,16,Saturday,5,True,2016-01-30,January
2016-01-30 16:20:00,100,0,20.89,20.6,20.29,18.89,17.7,5.9,16.8788888888889,19.873333333333296,16.3566666666667,43.76,42.76,44.6633333333333,45.06,61.4505555555556,99.9,41.6694444444444,50.0511111111111,46.6566666666667,6.2,752.4333333333329,81.3333333333333,6.0,40.0,3.2333333333333294,6.640900624915957,6.640900624915957,16,Saturday,5,True,2016-01-30,January
2016-01-30 16:30:00,160,0,20.963333333333296,20.6,20.29,18.823333333333295,17.7,5.8333333333333295,16.8788888888889,19.8961111111111,16.39,43.5666666666667,42.5666666666667,44.53,45.1333333333333,60.8144444444444,99.9,41.488333333333294,49.83333333333329,46.495,6.15,752.45,81.0,6.0,40.0,3.1,9.009661746677011,9.009661746677011,16,Saturday,5,True,2016-01-30,January
2016-01-30 16:40:00,510,10,21.0,20.6,20.29,18.79,17.7,5.763333333333329,16.8788888888889,19.9877777777778,16.39,43.2966666666667,42.363333333333294,44.4666666666667,45.4,60.2105555555556,99.9,41.2955555555556,49.655,46.26,6.1,752.466666666667,80.6666666666667,6.0,40.0,2.9666666666666694,3.9967758930288255,3.9967758930288255,16,Saturday,5,True,2016-01-30,January
2016-01-30 16:50:00,450,0,21.0,20.6,20.315,18.79,17.6777777777778,5.6233333333333295,16.8733333333333,20.0166666666667,16.39,43.03,42.1566666666667,44.6675,45.4666666666667,59.7377777777778,99.9,41.0977777777778,49.545,46.1266666666667,6.05,752.483333333333,80.3333333333333,6.0,40.0,2.8333333333333295,13.559056783560663,13.559056783560663,16,Saturday,5,True,2016-01-30,January
2016-01-30 17:00:00,670,20,21.0,20.6,20.53,18.79,17.6777777777778,5.5,16.8622222222222,20.088888888888896,16.29,43.1566666666667,42.06,45.63,45.5,59.30611111111111,99.9,40.9533333333333,49.47,45.9666666666667,6.0,752.5,80.0,6.0,40.0,2.7,22.006419987883415,22.006419987883415,17,Saturday,5,True,2016-01-30,January
2016-01-30 17:10:00,660,20,21.0,20.6,20.9266666666667,18.996666666666705,17.7,5.33,16.8788888888889,20.088888888888896,16.29,42.9566666666667,41.8975,46.8966666666667,45.83333333333329,58.9294444444444,99.9,40.8155555555556,49.3694444444444,45.8266666666667,5.9,752.616666666667,80.0,5.8333333333333295,40.0,2.61666666666667,35.57291163597256,35.57291163597256,17,Saturday,5,True,2016-01-30,January
2016-01-30 17:20:00,630,30,21.0,20.6,21.3266666666667,19.7666666666667,17.6722222222222,5.06333333333333,16.89,20.1,16.29,43.2566666666667,41.79,47.49,45.363333333333294,58.5788888888889,99.9,40.7177777777778,49.1944444444444,45.7,5.8,752.733333333333,80.0,5.66666666666667,40.0,2.53333333333333,17.33939854893833,17.33939854893833,17,Saturday,5,True,2016-01-30,January
2016-01-30 17:30:00,610,20,21.0,20.6,21.663333333333295,20.433333333333305,17.6111111111111,4.73,16.89,20.1222222222222,16.29,43.6633333333333,41.7,47.79,44.6966666666667,58.2377777777778,99.7,40.5355555555556,48.973888888888894,45.6266666666667,5.7,752.85,80.0,5.5,40.0,2.45,7.523406820837408,7.523406820837408,17,Saturday,5,True,2016-01-30,January
2016-01-30 17:40:00,590,20,21.1,20.6,21.8566666666667,21.1966666666667,17.6277777777778,4.463333333333329,16.89,20.1,16.29,43.8266666666667,41.7,47.73,43.96,57.9577777777778,99.29333333333328,40.3805555555556,48.7955555555556,45.4666666666667,5.6,752.966666666667,80.0,5.3333333333333295,40.0,2.36666666666667,29.975312727037817,29.975312727037817,17,Saturday,5,True,2016-01-30,January
